Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
142137	320	320	875	365
142147	320	320	875	365
142157	320	320	875	365
142167	320	320	875	365
142177	320	320	875	365
142187	320	320	875	365
142197	320	320	875	365
142207	320	320	875	365
142217	320	320	875	365
142227	320	320	875	365
142237	320	320	875	365
142247	320	320	875	365
142257	320	320	875	365
142267	320	320	875	365
142277	320	320	875	365
142287	320	320	875	365
142297	320	320	875	365
142307	320	320	875	365
142317	320	320	875	365
142327	320	320	875	365
142337	320	320	875	365
142347	320	320	875	365
142357	320	320	875	365
142367	320	320	875	365
142377	320	320	875	365
142437	1919	1919	928	259
142447	1919	1919	928	259
142457	1919	1919	928	259
142467	1919	1919	928	259
142477	1919	1919	928	259
142487	1919	1919	928	259
142497	1919	1919	928	259
142507	1919	1919	928	259
142517	1919	1919	928	259
142527	1919	1919	928	259
142537	1919	1919	928	259
142547	1919	1919	928	259
142557	1919	1919	928	259
142567	1919	1919	928	259
142577	1919	1919	928	259
142587	1919	1919	928	259
142597	1919	1919	928	259
142607	1919	1919	928	259
142617	1919	1919	928	259
142627	1919	1919	928	259
142637	1919	1919	928	259
142647	1919	1919	928	259
142657	1919	1919	928	259
142667	1919	1919	928	259
142677	1919	1919	928	259
142687	1919	1919	928	259
142697	1919	1919	928	259
142707	1919	1919	928	259
142717	1919	1919	928	259
142727	1919	1919	928	259
142737	1919	1919	928	259
142747	1919	1919	928	259
142757	1919	1919	928	259
142767	1919	1919	928	259
142776	1919	1919	928	259
142786	1919	1919	928	259
142796	1919	1919	928	259
142806	1919	1919	928	259
142816	1919	1919	928	259
142826	1919	1919	928	259
142836	1919	1919	928	259
142846	1919	1919	928	259
142856	1919	1919	928	259
142866	1919	1919	928	259
142876	1919	1919	928	259
142886	1919	1919	928	259
142896	1919	1919	928	259
142906	1919	1919	928	259
142916	1919	1919	928	259
142926	1919	1919	928	259
142936	1919	1919	928	259
142946	1919	1919	928	259
142956	1919	1919	928	259
142966	1919	1919	928	259
142976	1919	1919	928	259
142986	1919	1919	928	259
142996	1919	1919	928	259
143006	1919	1919	928	259
143016	1919	1919	928	259
143026	1919	1919	928	259
143036	1919	1919	928	259
143046	1919	1919	928	259
143056	1919	1919	928	259
143066	1919	1919	928	259
143076	1919	1919	928	259
143086	1919	1919	928	259
143096	1919	1919	928	259
143106	1919	1919	928	259
143116	1919	1919	928	259
143126	1919	1919	928	259
143136	1919	1919	928	259
143146	1919	1919	928	259
143156	1919	1919	928	259
143166	1919	1919	928	259
143176	1919	1919	928	259
143186	1919	1919	928	259
143196	1919	1919	928	259
143206	1919	1919	928	259
143216	1919	1919	928	259
143226	1919	1919	928	259
143236	1919	1919	928	259
143246	1919	1919	928	259
143256	1919	1919	928	259
143266	1919	1919	928	259
143276	1919	1919	928	259
143286	1919	1919	928	259
143296	1919	1919	928	259
143306	1919	1919	928	259
143316	1919	1919	928	259
143326	1919	1919	928	259
143336	1919	1919	928	259
143346	1919	1919	928	259
143356	1919	1919	928	259
143366	1919	1919	928	259
143376	1919	1919	928	259
143386	1919	1919	928	259
143396	1919	1919	928	259
143406	1919	1919	928	259
143416	1919	1919	928	259
143426	1919	1919	928	259
143436	1919	1919	928	259
143446	1919	1919	928	259
143456	1919	1919	928	259
143466	1919	1919	928	259
143476	1919	1919	928	259
143486	1919	1919	928	259
143496	1919	1919	928	259
143506	1919	1919	928	259
143516	1919	1919	928	259
143526	1919	1919	928	259
143536	1919	1919	928	259
143546	1919	1919	928	259
143556	1919	1919	928	259
143566	1919	1919	928	259
143576	1919	1919	928	259
143586	1919	1919	928	259
143596	1919	1919	928	259
143606	1919	1919	928	259
143616	1919	1919	928	259
143626	1919	1919	928	259
143636	1919	1919	928	259
143646	1919	1919	928	259
143656	1919	1919	928	259
143666	1919	1919	928	259
143676	1919	1919	928	259
143686	1919	1919	928	259
143696	1919	1919	928	259
143706	1919	1919	928	259
143716	1919	1919	928	259
143726	1919	1919	928	259
143736	1919	1919	928	259
143746	1919	1919	928	259
143756	1919	1919	928	259
143766	1919	1919	928	259
143776	1919	1919	928	259
143786	1919	1919	928	259
143796	1919	1919	928	259
143806	1919	1919	928	259
143816	1919	1919	928	259
143826	1919	1919	928	259
143836	1919	1919	928	259
143846	1919	1919	928	259
143856	1919	1919	928	259
143866	1919	1919	928	259
143876	1919	1919	928	259
143886	1919	1919	928	259
143896	1919	1919	928	259
143906	1919	1919	928	259
143916	1919	1919	928	259
143926	1919	1919	928	259
143936	1919	1919	928	259
143946	1919	1919	928	259
143956	1919	1919	928	259
143966	1919	1919	928	259
143976	1919	1919	928	259
143986	1919	1919	928	259
143996	1919	1919	928	259
144006	1919	1919	928	259
144016	1919	1919	928	259
144026	1919	1919	928	259
144036	1919	1919	928	259
144046	1919	1919	928	259
144056	1919	1919	928	259
144066	1919	1919	928	259
144076	1919	1919	928	259
144086	1919	1919	928	259
144096	1919	1919	928	259
144106	1919	1919	928	259
144116	1919	1919	928	259
144126	1919	1919	928	259
144136	1919	1919	928	259
144146	1919	1919	928	259
144156	1919	1919	928	259
144166	1919	1919	928	259
144176	1919	1919	928	259
144186	1919	1919	928	259
144196	1919	1919	928	259
144206	1919	1919	928	259
144216	1919	1919	928	259
144226	1919	1919	928	259
144236	1919	1919	928	259
144246	1919	1919	928	259
144256	1919	1919	928	259
144266	1919	1919	928	259
144276	1919	1919	928	259
144286	1919	1919	928	259
144296	1919	1919	928	259
144306	1919	1919	928	259
144316	1919	1919	928	259
144326	1919	1919	928	259
144336	1919	1919	928	259
144346	1919	1919	928	259
144515	100	100	791	347
144525	100	100	791	347
144535	100	100	791	347
144545	100	100	791	347
144555	100	100	791	347
144565	100	100	791	347
144575	100	100	791	347
144585	100	100	791	347
144595	100	100	791	347
144605	100	100	791	347
144655	160	160	807	345
144665	160	160	807	345
144675	160	160	807	345
144685	160	160	807	345
144695	160	160	807	345
144705	160	160	807	345
144715	160	160	807	345
144725	160	160	807	345
144735	160	160	807	345
144745	160	160	807	345
144755	160	160	807	345
144765	160	160	807	345
144775	160	160	807	345
144785	160	160	807	345
144795	160	160	807	345
144805	160	160	807	345
144835	360	360	811	313
144845	360	360	811	313
144855	360	360	811	313
144865	360	360	811	313
144875	360	360	811	313
144885	360	360	811	313
144895	360	360	811	313
144905	360	360	811	313
144915	360	360	811	313
144925	360	360	811	313
144935	360	360	811	313
144945	360	360	811	313
144955	360	360	811	313
144965	360	360	811	313
144975	360	360	811	313
144985	360	360	811	313
144995	360	360	811	313
145005	360	360	811	313
145015	360	360	811	313
145025	360	360	811	313
145035	360	360	811	313
145045	360	360	811	313
145055	360	360	811	313
145065	360	360	811	313
145075	360	360	811	313
145085	360	360	811	313
145095	360	360	811	313
145105	360	360	811	313
145115	360	360	811	313
145125	360	360	811	313
145135	360	360	811	313
145145	360	360	811	313
145155	360	360	811	313
145165	360	360	811	313
145175	360	360	811	313
145185	360	360	811	313
145225	640	640	860	294
145235	640	640	860	294
145245	640	640	860	294
145255	640	640	860	294
145265	640	640	860	294
145275	640	640	860	294
145285	640	640	860	294
145295	640	640	860	294
145305	640	640	860	294
145315	640	640	860	294
145325	640	640	860	294
145335	640	640	860	294
145345	640	640	860	294
145355	640	640	860	294
145365	640	640	860	294
145375	640	640	860	294
145385	640	640	860	294
145395	640	640	860	294
145405	640	640	860	294
145415	640	640	860	294
145425	640	640	860	294
145435	640	640	860	294
145445	640	640	860	294
145455	640	640	860	294
145465	640	640	860	294
145475	640	640	860	294
145485	640	640	860	294
145495	640	640	860	294
145505	640	640	860	294
145515	640	640	860	294
145525	640	640	860	294
145535	640	640	860	294
145545	640	640	860	294
145555	640	640	860	294
145565	640	640	860	294
145575	640	640	860	294
145585	640	640	860	294
145595	640	640	860	294
145605	640	640	860	294
145615	640	640	860	294
145625	640	640	860	294
145635	640	640	860	294
145645	640	640	860	294
145655	640	640	860	294
145665	640	640	860	294
145675	640	640	860	294
145685	640	640	860	294
145695	640	640	860	294
145705	640	640	860	294
145715	640	640	860	294
145725	640	640	860	294
145735	640	640	860	294
145745	640	640	860	294
145755	640	640	860	294
145765	640	640	860	294
145775	640	640	860	294
145785	640	640	860	294
145795	640	640	860	294
145805	640	640	860	294
145815	640	640	860	294
145825	640	640	860	294
145835	640	640	860	294
145845	640	640	860	294
145855	640	640	860	294
145905	1069	1069	973	267
145915	1069	1069	973	267
145925	1069	1069	973	267
145935	1069	1069	973	267
145945	1069	1069	973	267
145955	1069	1069	973	267
145965	1069	1069	973	267
145975	1069	1069	973	267
145985	1069	1069	973	267
145995	1069	1069	973	267
146005	1069	1069	973	267
146015	1069	1069	973	267
146025	1069	1069	973	267
146035	1069	1069	973	267
146045	1069	1069	973	267
146055	1069	1069	973	267
146065	1069	1069	973	267
146075	1069	1069	973	267
146085	1069	1069	973	267
146095	1069	1069	973	267
146105	1069	1069	973	267
146115	1069	1069	973	267
146125	1069	1069	973	267
146135	1069	1069	973	267
146145	1069	1069	973	267
146154	1069	1069	973	267
146164	1069	1069	973	267
146174	1069	1069	973	267
146184	1069	1069	973	267
146194	1069	1069	973	267
146204	1069	1069	973	267
146214	1069	1069	973	267
146224	1069	1069	973	267
146234	1069	1069	973	267
146244	1069	1069	973	267
146254	1069	1069	973	267
146264	1069	1069	973	267
146274	1069	1069	973	267
146284	1069	1069	973	267
146294	1069	1069	973	267
146304	1069	1069	973	267
146314	1069	1069	973	267
146324	1069	1069	973	267
146334	1069	1069	973	267
146344	1069	1069	973	267
146354	1069	1069	973	267
146364	1069	1069	973	267
146374	1069	1069	973	267
146384	1069	1069	973	267
146394	1069	1069	973	267
146404	1069	1069	973	267
146414	1069	1069	973	267
146424	1069	1069	973	267
146434	1069	1069	973	267
146444	1069	1069	973	267
146454	1069	1069	973	267
146464	1069	1069	973	267
146474	1069	1069	973	267
146484	1069	1069	973	267
146494	1069	1069	973	267
146504	1069	1069	973	267
146514	1069	1069	973	267
146524	1069	1069	973	267
146534	1069	1069	973	267
146544	1069	1069	973	267
146554	1069	1069	973	267
146564	1069	1069	973	267
146574	1069	1069	973	267
146584	1069	1069	973	267
146594	1069	1069	973	267
146604	1069	1069	973	267
146614	1069	1069	973	267
146624	1069	1069	973	267
146634	1069	1069	973	267
146644	1069	1069	973	267
146654	1069	1069	973	267
146664	1069	1069	973	267
146674	1069	1069	973	267
146684	1069	1069	973	267
146694	1069	1069	973	267
146704	1069	1069	973	267
146714	1069	1069	973	267
146724	1069	1069	973	267
146734	1069	1069	973	267
146744	1069	1069	973	267
146754	1069	1069	973	267
146764	1069	1069	973	267
146774	1069	1069	973	267
146784	1069	1069	973	267
146794	1069	1069	973	267
146804	1069	1069	973	267
146814	1069	1069	973	267
146824	1069	1069	973	267
146834	1069	1069	973	267
146844	1069	1069	973	267
146854	1069	1069	973	267
146864	1069	1069	973	267
146874	1069	1069	973	267
146884	1069	1069	973	267
146894	1069	1069	973	267
146904	1069	1069	973	267
146914	1069	1069	973	267
146924	1069	1069	973	267
146934	1069	1069	973	267
146944	1069	1069	973	267
146954	1069	1069	973	267
146964	1069	1069	973	267
147034	210	210	810	310
147044	210	210	810	310
147054	210	210	810	310
147064	210	210	810	310
147074	210	210	810	310
147084	210	210	810	310
147094	210	210	810	310
147104	210	210	810	310
147114	210	210	810	310
147124	210	210	810	310
147134	210	210	810	310
147144	210	210	810	310
147154	210	210	810	310
147164	210	210	810	310
147174	210	210	810	310
147184	210	210	810	310
147194	210	210	810	310
147204	210	210	810	310
147214	210	210	810	310
147224	210	210	810	310
147234	210	210	810	310
147304	800	800	956	270
147314	800	800	956	270
147324	800	800	956	270
147334	800	800	956	270
147344	800	800	956	270
147354	800	800	956	270
147364	800	800	956	270
147374	800	800	956	270
147384	800	800	956	270
147394	800	800	956	270
147404	800	800	956	270
147414	800	800	956	270
147424	800	800	956	270
147434	800	800	956	270
147444	800	800	956	270
147454	800	800	956	270
147464	800	800	956	270
147474	800	800	956	270
147484	800	800	956	270
147494	800	800	956	270
147504	800	800	956	270
147514	800	800	956	270
147524	800	800	956	270
147534	800	800	956	270
147544	800	800	956	270
147554	800	800	956	270
147564	800	800	956	270
147574	800	800	956	270
147584	800	800	956	270
147594	800	800	956	270
147604	800	800	956	270
147614	800	800	956	270
147624	800	800	956	270
147634	800	800	956	270
147644	800	800	956	270
147654	800	800	956	270
147664	800	800	956	270
147674	800	800	956	270
147684	800	800	956	270
147694	800	800	956	270
147704	800	800	956	270
147714	800	800	956	270
147724	800	800	956	270
147734	800	800	956	270
147744	800	800	956	270
147754	800	800	956	270
147764	800	800	956	270
147774	800	800	956	270
147784	800	800	956	270
147794	800	800	956	270
147804	800	800	956	270
147814	800	800	956	270
147824	800	800	956	270
147834	800	800	956	270
147844	800	800	956	270
147854	800	800	956	270
147863	800	800	956	270
147873	800	800	956	270
147883	800	800	956	270
147893	800	800	956	270
147903	800	800	956	270
147913	800	800	956	270
147923	800	800	956	270
147933	800	800	956	270
147943	800	800	956	270
147953	800	800	956	270
147963	800	800	956	270
147973	800	800	956	270
147983	800	800	956	270
147993	800	800	956	270
148003	800	800	956	270
148013	800	800	956	270
148023	800	800	956	270
148033	800	800	956	270
148043	800	800	956	270
148053	800	800	956	270
148063	800	800	956	270
148073	800	800	956	270
148083	800	800	956	270
148093	800	800	956	270
148143	80	80	1019	297
148153	80	80	1019	297
148163	80	80	1019	297
148173	80	80	1019	297
148183	80	80	1019	297
148193	80	80	1019	297
148203	80	80	1019	297
148213	80	80	1019	297
148243	540	540	1023	287
148253	540	540	1023	287
148263	540	540	1023	287
148273	540	540	1023	287
148283	540	540	1023	287
148293	540	540	1023	287
148303	540	540	1023	287
148313	540	540	1023	287
148323	540	540	1023	287
148333	540	540	1023	287
148343	540	540	1023	287
148353	540	540	1023	287
148363	540	540	1023	287
148373	540	540	1023	287
148383	540	540	1023	287
148393	540	540	1023	287
148403	540	540	1023	287
148413	540	540	1023	287
148423	540	540	1023	287
148433	540	540	1023	287
148443	540	540	1023	287
148453	540	540	1023	287
148463	540	540	1023	287
148473	540	540	1023	287
148483	540	540	1023	287
148493	540	540	1023	287
148503	540	540	1023	287
148513	540	540	1023	287
148523	540	540	1023	287
148533	540	540	1023	287
148543	540	540	1023	287
148553	540	540	1023	287
148563	540	540	1023	287
148573	540	540	1023	287
148583	540	540	1023	287
148593	540	540	1023	287
148603	540	540	1023	287
148613	540	540	1023	287
148623	540	540	1023	287
148633	540	540	1023	287
148643	540	540	1023	287
148653	540	540	1023	287
148663	540	540	1023	287
148673	540	540	1023	287
148683	540	540	1023	287
148693	540	540	1023	287
148703	540	540	1023	287
148713	540	540	1023	287
148723	540	540	1023	287
148733	540	540	1023	287
148743	540	540	1023	287
148753	540	540	1023	287
148763	540	540	1023	287
148773	540	540	1023	287
148963	350	350	962	269
148973	350	350	962	269
148983	350	350	962	269
148993	350	350	962	269
149003	350	350	962	269
149013	350	350	962	269
149023	350	350	962	269
149033	350	350	962	269
149043	350	350	962	269
149053	350	350	962	269
149063	350	350	962	269
149073	350	350	962	269
149083	350	350	962	269
149093	350	350	962	269
149103	350	350	962	269
149113	350	350	962	269
149123	350	350	962	269
149133	350	350	962	269
149143	350	350	962	269
149153	350	350	962	269
149163	350	350	962	269
149173	350	350	962	269
149183	350	350	962	269
149193	350	350	962	269
149203	350	350	962	269
149213	350	350	962	269
149223	350	350	962	269
149233	350	350	962	269
149243	350	350	962	269
149253	350	350	962	269
149263	350	350	962	269
149273	350	350	962	269
149283	350	350	962	269
149293	350	350	962	269
149303	350	350	962	269
149373	190	190	1044	198
149383	190	190	1044	198
149393	190	190	1044	198
149403	190	190	1044	198
149413	190	190	1044	198
149423	190	190	1044	198
149433	190	190	1044	198
149443	190	190	1044	198
149453	190	190	1044	198
149463	190	190	1044	198
149473	190	190	1044	198
149483	190	190	1044	198
149493	190	190	1044	198
149503	190	190	1044	198
149513	190	190	1044	198
149523	190	190	1044	198
149533	190	190	1044	198
149543	190	190	1044	198
149553	190	190	1044	198
149582	1169	1169	1062	185
149592	1169	1169	1062	185
149602	1169	1169	1062	185
149612	1169	1169	1062	185
149622	1169	1169	1062	185
149632	1169	1169	1062	185
149642	1169	1169	1062	185
149652	1169	1169	1062	185
149662	1169	1169	1062	185
149672	1169	1169	1062	185
149682	1169	1169	1062	185
149692	1169	1169	1062	185
149702	1169	1169	1062	185
149712	1169	1169	1062	185
149722	1169	1169	1062	185
149732	1169	1169	1062	185
149742	1169	1169	1062	185
149752	1169	1169	1062	185
149762	1169	1169	1062	185
149772	1169	1169	1062	185
149782	1169	1169	1062	185
149792	1169	1169	1062	185
149802	1169	1169	1062	185
149812	1169	1169	1062	185
149822	1169	1169	1062	185
149832	1169	1169	1062	185
149842	1169	1169	1062	185
149852	1169	1169	1062	185
149862	1169	1169	1062	185
149872	1169	1169	1062	185
149882	1169	1169	1062	185
149892	1169	1169	1062	185
149902	1169	1169	1062	185
149912	1169	1169	1062	185
149922	1169	1169	1062	185
149932	1169	1169	1062	185
149942	1169	1169	1062	185
149952	1169	1169	1062	185
149962	1169	1169	1062	185
149972	1169	1169	1062	185
149982	1169	1169	1062	185
149992	1169	1169	1062	185
150002	1169	1169	1062	185
150012	1169	1169	1062	185
150022	1169	1169	1062	185
150032	1169	1169	1062	185
150042	1169	1169	1062	185
150052	1169	1169	1062	185
150062	1169	1169	1062	185
150072	1169	1169	1062	185
150082	1169	1169	1062	185
150092	1169	1169	1062	185
150102	1169	1169	1062	185
150112	1169	1169	1062	185
150122	1169	1169	1062	185
150132	1169	1169	1062	185
150142	1169	1169	1062	185
150152	1169	1169	1062	185
150162	1169	1169	1062	185
150172	1169	1169	1062	185
150182	1169	1169	1062	185
150192	1169	1169	1062	185
150202	1169	1169	1062	185
150212	1169	1169	1062	185
150222	1169	1169	1062	185
150232	1169	1169	1062	185
150242	1169	1169	1062	185
150252	1169	1169	1062	185
150262	1169	1169	1062	185
150272	1169	1169	1062	185
150282	1169	1169	1062	185
150292	1169	1169	1062	185
150302	1169	1169	1062	185
150312	1169	1169	1062	185
150322	1169	1169	1062	185
150332	1169	1169	1062	185
150342	1169	1169	1062	185
150352	1169	1169	1062	185
150362	1169	1169	1062	185
150372	1169	1169	1062	185
150382	1169	1169	1062	185
150392	1169	1169	1062	185
150402	1169	1169	1062	185
150412	1169	1169	1062	185
150422	1169	1169	1062	185
150432	1169	1169	1062	185
150442	1169	1169	1062	185
150452	1169	1169	1062	185
150462	1169	1169	1062	185
150472	1169	1169	1062	185
150482	1169	1169	1062	185
150492	1169	1169	1062	185
150502	1169	1169	1062	185
150512	1169	1169	1062	185
150522	1169	1169	1062	185
150532	1169	1169	1062	185
150542	1169	1169	1062	185
150552	1169	1169	1062	185
150562	1169	1169	1062	185
150572	1169	1169	1062	185
150582	1169	1169	1062	185
150592	1169	1169	1062	185
150602	1169	1169	1062	185
150612	1169	1169	1062	185
150622	1169	1169	1062	185
150632	1169	1169	1062	185
150642	1169	1169	1062	185
150652	1169	1169	1062	185
150662	1169	1169	1062	185
150672	1169	1169	1062	185
150682	1169	1169	1062	185
150692	1169	1169	1062	185
150702	1169	1169	1062	185
150712	1169	1169	1062	185
150722	1169	1169	1062	185
150732	1169	1169	1062	185
150742	1169	1169	1062	185
150932	280	280	1062	194
150942	280	280	1062	194
150952	280	280	1062	194
150962	280	280	1062	194
150972	280	280	1062	194
150982	280	280	1062	194
150992	280	280	1062	194
151002	280	280	1062	194
151012	280	280	1062	194
151022	280	280	1062	194
151032	280	280	1062	194
151042	280	280	1062	194
151052	280	280	1062	194
151062	280	280	1062	194
151072	280	280	1062	194
151082	280	280	1062	194
151092	280	280	1062	194
151102	280	280	1062	194
151112	280	280	1062	194
151122	280	280	1062	194
151132	280	280	1062	194
151142	280	280	1062	194
151152	280	280	1062	194
151162	280	280	1062	194
151172	280	280	1062	194
151182	280	280	1062	194
151192	280	280	1062	194
151202	280	280	1062	194
151262	170	170	801	243
151272	170	170	801	243
151281	170	170	801	243
151291	170	170	801	243
151301	170	170	801	243
151311	170	170	801	243
151321	170	170	801	243
151331	170	170	801	243
151341	170	170	801	243
151351	170	170	801	243
151361	170	170	801	243
151371	170	170	801	243
151381	170	170	801	243
151391	170	170	801	243
151401	170	170	801	243
151411	170	170	801	243
151421	170	170	801	243
151481	360	360	820	191
151491	360	360	820	191
151501	360	360	820	191
151511	360	360	820	191
151521	360	360	820	191
151531	360	360	820	191
151541	360	360	820	191
151551	360	360	820	191
151561	360	360	820	191
151571	360	360	820	191
151581	360	360	820	191
151591	360	360	820	191
151601	360	360	820	191
151611	360	360	820	191
151621	360	360	820	191
151631	360	360	820	191
151641	360	360	820	191
151651	360	360	820	191
151661	360	360	820	191
151671	360	360	820	191
151681	360	360	820	191
151691	360	360	820	191
151701	360	360	820	191
151711	360	360	820	191
151721	360	360	820	191
151731	360	360	820	191
151741	360	360	820	191
151751	360	360	820	191
151761	360	360	820	191
151771	360	360	820	191
151781	360	360	820	191
151791	360	360	820	191
151801	360	360	820	191
151811	360	360	820	191
151821	360	360	820	191
151831	360	360	820	191
151891	300	300	926	257
151901	300	300	926	257
151911	300	300	926	257
151921	300	300	926	257
151931	300	300	926	257
151941	300	300	926	257
151951	300	300	926	257
151961	300	300	926	257
151971	300	300	926	257
151981	300	300	926	257
151991	300	300	926	257
152001	300	300	926	257
152011	300	300	926	257
152021	300	300	926	257
152031	300	300	926	257
152041	300	300	926	257
152051	300	300	926	257
152061	300	300	926	257
152071	300	300	926	257
152081	300	300	926	257
152091	300	300	926	257
152101	300	300	926	257
152111	300	300	926	257
152121	300	300	926	257
152131	300	300	926	257
152141	300	300	926	257
152151	300	300	926	257
152161	300	300	926	257
152171	300	300	926	257
152181	300	300	926	257
152221	919	919	979	265
152231	919	919	979	265
152241	919	919	979	265
152251	919	919	979	265
152261	919	919	979	265
152271	919	919	979	265
152281	919	919	979	265
152291	919	919	979	265
152301	919	919	979	265
152311	919	919	979	265
152321	919	919	979	265
152331	919	919	979	265
152341	919	919	979	265
152351	919	919	979	265
152361	919	919	979	265
152371	919	919	979	265
152381	919	919	979	265
152391	919	919	979	265
152401	919	919	979	265
152411	919	919	979	265
152421	919	919	979	265
152431	919	919	979	265
152441	919	919	979	265
152451	919	919	979	265
152461	919	919	979	265
152471	919	919	979	265
152481	919	919	979	265
152491	919	919	979	265
152501	919	919	979	265
152511	919	919	979	265
152521	919	919	979	265
152531	919	919	979	265
152541	919	919	979	265
152551	919	919	979	265
152561	919	919	979	265
152571	919	919	979	265
152581	919	919	979	265
152591	919	919	979	265
152601	919	919	979	265
152611	919	919	979	265
152621	919	919	979	265
152631	919	919	979	265
152641	919	919	979	265
152651	919	919	979	265
152661	919	919	979	265
152671	919	919	979	265
152681	919	919	979	265
152691	919	919	979	265
152701	919	919	979	265
152711	919	919	979	265
152721	919	919	979	265
152731	919	919	979	265
152741	919	919	979	265
152751	919	919	979	265
152761	919	919	979	265
152771	919	919	979	265
152781	919	919	979	265
152791	919	919	979	265
152801	919	919	979	265
152811	919	919	979	265
152821	919	919	979	265
152831	919	919	979	265
152841	919	919	979	265
152851	919	919	979	265
152861	919	919	979	265
152871	919	919	979	265
152881	919	919	979	265
152891	919	919	979	265
152901	919	919	979	265
152911	919	919	979	265
152921	919	919	979	265
152931	919	919	979	265
152941	919	919	979	265
152950	919	919	979	265
152961	919	919	979	265
152971	919	919	979	265
152981	919	919	979	265
152990	919	919	979	265
153000	919	919	979	265
153010	919	919	979	265
153020	919	919	979	265
153030	919	919	979	265
153040	919	919	979	265
153050	919	919	979	265
153060	919	919	979	265
153070	919	919	979	265
153080	919	919	979	265
153090	919	919	979	265
153100	919	919	979	265
153110	919	919	979	265
153120	919	919	979	265
153130	919	919	979	265
153320	270	270	858	381
153330	270	270	858	381
153340	270	270	858	381
153350	270	270	858	381
153360	270	270	858	381
153370	270	270	858	381
153380	270	270	858	381
153390	270	270	858	381
153400	270	270	858	381
153410	270	270	858	381
153420	270	270	858	381
153430	270	270	858	381
153440	270	270	858	381
153450	270	270	858	381
153460	270	270	858	381
153470	270	270	858	381
153480	270	270	858	381
153490	270	270	858	381
153500	270	270	858	381
153510	270	270	858	381
153520	270	270	858	381
153530	270	270	858	381
153540	270	270	858	381
153550	270	270	858	381
153560	270	270	858	381
153570	270	270	858	381
153580	270	270	858	381
153620	330	330	912	369
153630	330	330	912	369
153640	330	330	912	369
153650	330	330	912	369
153660	330	330	912	369
153670	330	330	912	369
153680	330	330	912	369
153690	330	330	912	369
153700	330	330	912	369
153710	330	330	912	369
153720	330	330	912	369
153730	330	330	912	369
153740	330	330	912	369
153750	330	330	912	369
153760	330	330	912	369
153770	330	330	912	369
153780	330	330	912	369
153790	330	330	912	369
153800	330	330	912	369
153810	330	330	912	369
153820	330	330	912	369
153830	330	330	912	369
153840	330	330	912	369
153850	330	330	912	369
153860	330	330	912	369
153870	330	330	912	369
153880	330	330	912	369
153890	330	330	912	369
153900	330	330	912	369
153910	330	330	912	369
153920	330	330	912	369
153930	330	330	912	369
153940	330	330	912	369
154120	500	500	940	197
154130	500	500	940	197
154140	500	500	940	197
154150	500	500	940	197
154160	500	500	940	197
154170	500	500	940	197
154180	500	500	940	197
154190	500	500	940	197
154200	500	500	940	197
154210	500	500	940	197
154220	500	500	940	197
154230	500	500	940	197
154240	500	500	940	197
154250	500	500	940	197
154260	500	500	940	197
154270	500	500	940	197
154280	500	500	940	197
154290	500	500	940	197
154300	500	500	940	197
154310	500	500	940	197
154320	500	500	940	197
154330	500	500	940	197
154340	500	500	940	197
154350	500	500	940	197
154360	500	500	940	197
154370	500	500	940	197
154380	500	500	940	197
154390	500	500	940	197
154400	500	500	940	197
154410	500	500	940	197
154420	500	500	940	197
154430	500	500	940	197
154440	500	500	940	197
154450	500	500	940	197
154460	500	500	940	197
154470	500	500	940	197
154480	500	500	940	197
154490	500	500	940	197
154500	500	500	940	197
154510	500	500	940	197
154520	500	500	940	197
154530	500	500	940	197
154540	500	500	940	197
154550	500	500	940	197
154560	500	500	940	197
154570	500	500	940	197
154580	500	500	940	197
154590	500	500	940	197
154600	500	500	940	197
154610	500	500	940	197
154640	530	530	969	200
154650	530	530	969	200
154660	530	530	969	200
154670	530	530	969	200
154680	530	530	969	200
154690	530	530	969	200
154699	530	530	969	200
154709	530	530	969	200
154719	530	530	969	200
154729	530	530	969	200
154739	530	530	969	200
154749	530	530	969	200
154759	530	530	969	200
154769	530	530	969	200
154779	530	530	969	200
154789	530	530	969	200
154799	530	530	969	200
154809	530	530	969	200
154819	530	530	969	200
154829	530	530	969	200
154839	530	530	969	200
154849	530	530	969	200
154859	530	530	969	200
154869	530	530	969	200
154879	530	530	969	200
154889	530	530	969	200
154899	530	530	969	200
154909	530	530	969	200
154919	530	530	969	200
154929	530	530	969	200
154939	530	530	969	200
154949	530	530	969	200
154959	530	530	969	200
154969	530	530	969	200
154979	530	530	969	200
154989	530	530	969	200
154999	530	530	969	200
155009	530	530	969	200
155019	530	530	969	200
155029	530	530	969	200
155039	530	530	969	200
155049	530	530	969	200
155059	530	530	969	200
155069	530	530	969	200
155079	530	530	969	200
155089	530	530	969	200
155099	530	530	969	200
155109	530	530	969	200
155119	530	530	969	200
155129	530	530	969	200
155139	530	530	969	200
155149	530	530	969	200
155159	530	530	969	200
155219	1409	1409	948	291
155229	1409	1409	948	291
155239	1409	1409	948	291
155249	1409	1409	948	291
155259	1409	1409	948	291
155269	1409	1409	948	291
155279	1409	1409	948	291
155289	1409	1409	948	291
155299	1409	1409	948	291
155309	1409	1409	948	291
155319	1409	1409	948	291
155329	1409	1409	948	291
155339	1409	1409	948	291
155349	1409	1409	948	291
155359	1409	1409	948	291
155369	1409	1409	948	291
155379	1409	1409	948	291
